NSC,mean_log_IC50,CELL_NAME
727989,-5.29365,OVCAR-3
727989,-4.26745,OVCAR-4
727989,-4,OVCAR-5
727989,-5.048,OVCAR-8
727989,-4,PC-3
727989,-5.29145,RPMI-8226
727989,-5.3309,RXF 393
727989,-4.60165,SF-268
727989,-5.2574,SF-295
727989,-4.2474,SF-539
727989,-4,SK-MEL-2
727989,-4.9758,SK-MEL-28
727989,-4.64845,SK-MEL-5
727989,-4,SK-OV-3
727989,-4,SN12C
727989,-4,SNB-19
727989,-4.437,SNB-75
727989,-5.358,SR
727989,-5.47155,SW-620
727989,-4,T-47D
727989,-4.5409,TK-10
727989,-4.7598,U251
727989,-5.4347,UACC-257
727989,-4.21905,UACC-62
727989,-4.5696,UO-31
728073,-7.82845,786-0
728073,-5.24105,A498
728073,-6.4565,A549/ATCC
728073,-7.6812,ACHN
728073,-4.9591,BT-549
728073,-8,CAKI-1
728073,-8,CCRF-CEM
728073,-6.3227,COLO 205
728073,-7.7271,DU-145
728073,-4.42515,EKVX
728073,-5.2128,HCC-2998
728073,-7.58995,HCT-116
728073,-5.05815,HCT-15
728073,-7.7166,HOP-62
728073,-4,HOP-92
728073,-4,HS 578T
728073,-6.0267,HT29
728073,-6.20375,IGROV1
728073,-5.71365,KM12
728073,-7.7384,LOX IMVI
728073,-7.6958,M14
728073,-4.9692,MALME-3M
728073,-7.7532,MCF7
728073,-4,MDA-MB-231/ATCC
728073,-6.0192,MDA-MB-435
728073,-6.55555,NCI-H226
728073,-7.36665,NCI-H23
728073,-5.0412,NCI-H322M
728073,-7.90325,NCI-H460
728073,-5.27795,NCI-H522
728073,-6.9899,NCI/ADR-RES
728073,-5.37125,OVCAR-3
728073,-4.5175,OVCAR-4
728073,-5.1086,OVCAR-5
728073,-6.5809,OVCAR-8
728073,-5.60485,PC-3
728073,-5.56885,RPMI-8226
728073,-5.3406,RXF 393
728073,-6.34215,SF-268
728073,-7.56705,SF-295
728073,-7.706,SF-539
728073,-5.70075,SK-MEL-2
728073,-5.23295,SK-MEL-28
728073,-7.13885,SK-MEL-5
728073,-4.8259,SK-OV-3
728073,-7.646,SN12C
728073,-6.2867,SNB-19
728073,-4,SNB-75
728073,-6.7376,SW-620
728073,-6.4198,T-47D
728073,-4.3819,TK-10
728073,-7.7897,U251
728073,-4.96625,UACC-257
728073,-7.5892,UACC-62
728073,-5.5925,UO-31
728165,-4.6184,786-0
728165,-6.7744,A498
728165,-4.5098,A549/ATCC
728165,-4.40955,ACHN
728165,-4.3637,BT-549
728165,-4.8345,CAKI-1
728165,-4.348,CCRF-CEM
728165,-4.9105,COLO 205
728165,-4.53065,DU-145
728165,-4.3043,EKVX
728165,-4.6095,HCC-2998
728165,-4.8212,HCT-116
728165,-4.4117,HCT-15
728165,-4.4689,HL-60(TB)
728165,-4.6176,HOP-62
728165,-4.3266,HOP-92
728165,-4.38405,HS 578T
728165,-4.4051,HT29
728165,-6.3503,IGROV1
728165,-4.90605,K-562
728165,-4.52565,KM12
728165,-4.6332,LOX IMVI
728165,-4.31375,M14
728165,-4.2418,MALME-3M
728165,-5.1609,MCF7
728165,-4.0908,MDA-MB-231/ATCC
728165,-4.47285,MDA-MB-435
728165,-4.7396,MOLT-4
728165,-6.5521,NCI-H226
728165,-4.3441,NCI-H23
728165,-4.4893,NCI-H322M
728165,-4.75355,NCI-H460
728165,-4.50955,NCI-H522
728165,-4.2429,NCI/ADR-RES
728165,-4.8006,OVCAR-3
728165,-4.2667,OVCAR-4
728165,-6.4794,OVCAR-5
728165,-4.423,OVCAR-8
728165,-4.5132,PC-3
728165,-4.9974,RPMI-8226
728165,-4.31575,RXF 393
728165,-4.35005,SF-268
728165,-4.443,SF-295
728165,-4.4698,SF-539
728165,-4.45195,SK-MEL-2
728165,-4.5963,SK-MEL-28
728165,-4.62795,SK-MEL-5
728165,-4.50425,SK-OV-3
728165,-4.50205,SN12C
728165,-4.64525,SNB-19
728165,-4,SNB-75
728165,-4.86845,SR
728165,-4.722,SW-620
728165,-4.67715,T-47D
728165,-5.31295,TK-10
728165,-4.59595,U251
728165,-5.6119,UACC-257
728165,-4.567,UACC-62
728165,-4.52745,UO-31
732011,-5.64235,786-0
732011,-5.33185,A498
732011,-5.5427,A549/ATCC
732011,-5.63245,ACHN
732011,-5.4005,BT-549
732011,-5.56355,CAKI-1
732011,-5.4974,CCRF-CEM
732011,-5.96735,COLO 205
732011,-5.5789,DU-145
732011,-5.5884,EKVX
732011,-5.5237,HCC-2998
732011,-6.02115,HCT-116
732011,-5.78585,HCT-15
732011,-5.40175,HL-60(TB)
732011,-5.55555,HOP-62
732011,-5.3427,HOP-92
732011,-5.49455,HS 578T
732011,-6.4536,HT29
732011,-5.38765,IGROV1
732011,-5.9746,K-562
732011,-5.67535,KM12
732011,-5.6719,LOX IMVI
732011,-5.67185,M14
732011,-5.5491,MALME-3M
732011,-6.47435,MCF7
732011,-5.5428,MDA-MB-231/ATCC
732011,-5.6755,MDA-MB-435
732011,-5.44165,MOLT-4
732011,-5.4514,NCI-H226
732011,-5.67475,NCI-H23
732011,-5.34275,NCI-H322M
732011,-5.73855,NCI-H460
732011,-5.54895,NCI-H522
732011,-5.56195,NCI/ADR-RES
732011,-5.60625,OVCAR-3
732011,-5.6233,OVCAR-4
732011,-5.24335,OVCAR-5
732011,-5.45875,OVCAR-8
732011,-5.47115,PC-3
732011,-5.51315,RPMI-8226
732011,-5.3917,RXF 393
732011,-5.57705,SF-268
732011,-5.87775,SF-295
732011,-5.8379,SF-539
732011,-5.37065,SK-MEL-2
732011,-5.6299,SK-MEL-28
732011,-5.8188,SK-MEL-5
732011,-5.51305,SK-OV-3
732011,-5.6829,SN12C
732011,-5.51175,SNB-19
732011,-5.4549,SNB-75
732011,-5.89125,SR
732011,-5.6435,SW-620
732011,-5.8632,T-47D
732011,-5.4645,TK-10
732011,-5.7105,U251
732011,-5.4836,UACC-257
732011,-5.52055,UO-31
737754,-4.669,786-0
737754,-4,A498
737754,-4.56313333333333,A549/ATCC
737754,-4.86776666666667,ACHN
737754,-4.44535,BT-549
737754,-4.36786666666667,CAKI-1
737754,-4.74333333333333,CCRF-CEM
737754,-4.63663333333333,COLO 205
737754,-4.50873333333333,DU-145
737754,-4,EKVX
737754,-4.00866666666667,HCC-2998
737754,-5.15053333333333,HCT-116
737754,-5.03673333333333,HCT-15
737754,-4.81096666666667,HL-60(TB)
737754,-4.54566666666667,HOP-62
737754,-4,HOP-92
737754,-4,HS 578T
737754,-5.14623333333333,HT29
737754,-4.3199,IGROV1
737754,-5.2423,K-562
737754,-5.0637,KM12
737754,-5.23606666666667,LOX IMVI
737754,-4.80263333333333,M14
737754,-4.04716666666667,MALME-3M
737754,-4.82126666666667,MCF7
737754,-4,MDA-MB-231/ATCC
737754,-4.90586666666667,MDA-MB-435
737754,-5.00906666666667,MOLT-4
737754,-4.15496666666667,NCI-H226
737754,-4.56583333333333,NCI-H23
737754,-4,NCI-H322M
737754,-5.10516666666667,NCI-H460
737754,-4.61566666666667,NCI-H522
737754,-4.29913333333333,NCI/ADR-RES
737754,-4.45493333333333,OVCAR-3
737754,-4.5023,OVCAR-4
737754,-4,OVCAR-5
737754,-4.99823333333333,OVCAR-8
737754,-4.5243,PC-3
737754,-4.70873333333333,RPMI-8226
737754,-4.5956,RXF 393
737754,-4.34506666666667,SF-268
737754,-4.40366666666667,SF-295
737754,-5.31413333333333,SF-539
737754,-4.46273333333333,SK-MEL-2
737754,-4.2858,SK-MEL-28
737754,-5.42456666666667,SK-MEL-5
737754,-4,SK-OV-3
737754,-4.46146666666667,SN12C
737754,-4,SNB-19
737754,-4.0007,SNB-75
737754,-4.94806666666667,SR
737754,-4.52846666666667,SW-620
737754,-4.70286666666667,T-47D
737754,-4.0394,TK-10
737754,-4.67706666666667,U251
737754,-4.195,UACC-257
737754,-4.81796666666667,UACC-62
737754,-4.7502,UO-31
741078,-4,786-0
741078,-5.1361,A498
741078,-4.33983333333333,A549/ATCC
741078,-4,ACHN
741078,-4,BT-549
741078,-4.0147,CAKI-1
741078,-4,CCRF-CEM
741078,-7.30926666666667,COLO 205
741078,-4,DU-145
741078,-4.1595,EKVX
741078,-7.06796666666667,HCC-2998
741078,-5.80876666666667,HCT-116
741078,-4.03486666666667,HCT-15
741078,-7.64725,HL-60(TB)
741078,-4.23763333333333,HOP-62
741078,-4.3913,HOP-92
741078,-4,HS 578T
741078,-7.30316666666667,HT29
741078,-4.84376666666667,IGROV1
741078,-4.64613333333333,K-562
741078,-5.13103333333333,KM12
741078,-5.44093333333333,LOX IMVI
741078,-7.54566666666667,M14
741078,-7.69433333333333,MALME-3M
741078,-4,MCF7
741078,-4.12263333333333,MDA-MB-231/ATCC
741078,-6.4205,MDA-MB-435
741078,-4,MOLT-4
741078,-4,NCI-H226
741078,-4.86243333333333,NCI-H23
741078,-4.15983333333333,NCI-H322M
741078,-4.43083333333333,NCI-H460
741078,-4,NCI-H522
741078,-4,NCI/ADR-RES
741078,-4,OVCAR-3
741078,-4,OVCAR-4
741078,-4.11763333333333,OVCAR-5
741078,-4,OVCAR-8
741078,-4,PC-3
741078,-4,RPMI-8226
741078,-4.0083,RXF 393
741078,-4,SF-268
741078,-4,SF-295
741078,-4.04213333333333,SF-539
741078,-6.19923333333333,SK-MEL-2
741078,-6.93333333333333,SK-MEL-28
741078,-4.7849,SK-MEL-5
741078,-4,SK-OV-3
741078,-4,SN12C
741078,-4,SNB-19
741078,-4,SNB-75
741078,-4.8225,SR
741078,-7.10326666666667,SW-620
741078,-4,T-47D
741078,-4,TK-10
741078,-4.04106666666667,U251
741078,-6.9855,UACC-257
741078,-7.34156666666667,UACC-62
741078,-4.3868,UO-31
741899,-4.2553,786-0
741899,-4.2506,A498
741899,-4.45605,A549/ATCC
741899,-4.49533333333333,ACHN
741899,-4.27423333333333,BT-549
741899,-4.3012,CAKI-1
741899,-4.52115,CCRF-CEM
741899,-4.3884,COLO 205
741899,-4.31093333333333,DU-145
741899,-4.1249,EKVX
741899,-5.07006666666667,HCC-2998
741899,-4.85306666666667,HCT-116
741899,-4.49593333333333,HCT-15
741899,-4.58263333333333,HL-60(TB)
741899,-4.2749,HOP-62
741899,-4.1249,HOP-92
741899,-4.19786666666667,HS 578T
741899,-4.4975,HT29
741899,-4.30605,IGROV1
741899,-4.49043333333333,K-562
741899,-4.28916666666667,KM12
741899,-4.54406666666667,LOX IMVI
741899,-4.29853333333333,M14
741899,-4.23773333333333,MALME-3M
741899,-4.52806666666667,MCF7
741899,-4.2341,MDA-MB-231/ATCC
741899,-4.2762,MDA-MB-435
741899,-4.3899,MOLT-4
741899,-4.16126666666667,NCI-H226
741899,-4.2769,NCI-H23
741899,-4.258,NCI-H322M
741899,-4.56406666666667,NCI-H460
741899,-4.25053333333333,NCI-H522
741899,-4.28496666666667,NCI/ADR-RES
741899,-4.3046,OVCAR-3
741899,-4.2647,OVCAR-4
741899,-4.23466666666667,OVCAR-5
741899,-4.38735,OVCAR-8
741899,-4.3975,PC-3
741899,-4.21483333333333,RPMI-8226
741899,-4.3237,RXF 393
741899,-4.23,SF-268
741899,-4.1249,SF-295
741899,-4.38806666666667,SF-539
741899,-4.2634,SK-MEL-2
741899,-4.26966666666667,SK-MEL-28
741899,-4.51603333333333,SK-MEL-5
741899,-4.28943333333333,SK-OV-3
741899,-4.2764,SN12C
741899,-4.20346666666667,SNB-19
741899,-4.2143,SNB-75
741899,-4.4284,SR
741899,-4.62893333333333,SW-620
741899,-4.3548,T-47D
741899,-4.21813333333333,TK-10
741899,-4.36263333333333,U251
741899,-4.3018,UACC-257
741899,-4.25843333333333,UACC-62
741899,-4.10636666666667,UO-31
744912,-6.95836666666667,786-0
744912,-4.16975,A498
744912,-6.44933333333333,A549/ATCC
744912,-7.0051,ACHN
744912,-4.4212,BT-549
744912,-7.8173,CAKI-1
744912,-7.7265,CCRF-CEM
744912,-7.59268,COLO 205
744912,-6.3623,DU-145
744912,-4.3503,EKVX
744912,-5.70528333333333,HCC-2998
744912,-7.3414,HCT-116
744912,-7.6002,HCT-15
744912,-7.11608,HL-60(TB)
744912,-5.36823333333333,HOP-62
744912,-4.952525,HOP-92
744912,-5.517225,HS 578T
744912,-8,HT29
744912,-6.34892,IGROV1
744912,-6.80678333333333,K-562
744912,-6.88793333333333,KM12
744912,-7.75723333333333,LOX IMVI
744912,-5.94993333333333,M14
744912,-4.145825,MALME-3M
744912,-6.684375,MCF7
744912,-5.88184,MDA-MB-231/ATCC
744912,-6.95571666666667,MDA-MB-435
744912,-6.46645,MOLT-4
744912,-4,NCI-H226
744912,-6.05746666666667,NCI-H23
744912,-4.03495,NCI-H322M
744912,-7.29165,NCI-H460
744912,-4.93091666666667,NCI-H522
744912,-5.418,NCI/ADR-RES
744912,-6.6532,OVCAR-3
744912,-4.8166,OVCAR-4
744912,-5.525025,OVCAR-5
744912,-6.12424,OVCAR-8
744912,-6.1459,PC-3
744912,-6.69518333333333,RPMI-8226
744912,-4,RXF 393
744912,-5.23235,SF-268
744912,-6.56303333333333,SF-295
744912,-6.27948,SF-539
744912,-7.226,SK-MEL-2
744912,-4.96864,SK-MEL-28
744912,-7.82508333333333,SK-MEL-5
744912,-4.014,SK-OV-3
744912,-5.71586,SN12C
744912,-4.0019,SNB-19
744912,-4,SNB-75
744912,-8,SR
744912,-8,SW-620
744912,-4.59235,T-47D
744912,-4.17878,TK-10
744912,-7.08795,U251
744912,-4.38414,UACC-257
744912,-7.7091,UACC-62
744912,-7.71493333333333,UO-31
745750,-4.93878,786-0
745750,-4.53584,A498
745750,-4.9414,A549/ATCC
745750,-5.50376666666667,ACHN
745750,-4.26818,BT-549
745750,-5.01092,CAKI-1
745750,-5.37263333333333,CCRF-CEM
745750,-4.73142,COLO 205
745750,-4.85134,DU-145
745750,-5.0065,EKVX
745750,-4.72412,HCC-2998
745750,-4.84292,HCT-116
745750,-5.26102,HCT-15
745750,-4.86492,HL-60(TB)
745750,-4.48624,HOP-62
745750,-4.371125,HOP-92
745750,-4.2157,HS 578T
745750,-5.5446,HT29
745750,-5.29864,IGROV1
745750,-5.45112,K-562
745750,-5.15166,KM12
745750,-5.24588,LOX IMVI
745750,-5.13542,M14
745750,-4.9026,MALME-3M
745750,-5.48378,MCF7
745750,-4.62166,MDA-MB-231/ATCC
745750,-4.96262,MDA-MB-435
745750,-5.18094,MOLT-4
745750,-4.15068,NCI-H226
745750,-4.65342,NCI-H23
745750,-5.24148,NCI-H322M
745750,-4.93546,NCI-H460
745750,-4.71812,NCI-H522
745750,-4.9431,NCI/ADR-RES
745750,-4.75145,OVCAR-3
745750,-4.64816,OVCAR-4
745750,-4.60654,OVCAR-5
745750,-5.116,OVCAR-8
745750,-4.90656,PC-3
745750,-5.21584,RPMI-8226
745750,-4.91336666666667,RXF 393
745750,-4.78884,SF-268
745750,-4.915025,SF-295
745750,-4.74238,SF-539
745750,-4.5992,SK-MEL-2
745750,-5.09556,SK-MEL-28
745750,-5.12268,SK-MEL-5
745750,-5.38208,SK-OV-3
745750,-4.70276,SN12C
745750,-4.42162,SNB-19
745750,-4.34605,SNB-75
745750,-5.342425,SR
745750,-5.2748,SW-620
745750,-4.62504,T-47D
745750,-4.98454,TK-10
745750,-4.82266,U251
745750,-5.25042,UACC-257
745750,-4.765,UACC-62
745750,-4.751875,UO-31
747167,-4.96975,786-0
747167,-4.7927,A498
747167,-5.0755,A549/ATCC
747167,-5.0333,ACHN
747167,-4.85815,BT-549
747167,-4.6426,CAKI-1
747167,-4.7506,CCRF-CEM
747167,-5.0776,COLO 205
747167,-4.7711,DU-145
747167,-4.6881,EKVX
747167,-4.96395,HCC-2998
747167,-5.09575,HCT-116
747167,-5.34345,HCT-15
747167,-5.28085,HL-60(TB)
747167,-4.73845,HOP-62
747167,-4.5544,HOP-92
747167,-4.18305,HS 578T
747167,-5.1121,HT29
747167,-5.3383,IGROV1
747167,-4.8242,K-562
747167,-5.0991,KM12
747167,-5.1115,LOX IMVI
747167,-4.94725,M14
747167,-4.63215,MALME-3M
747167,-5.2151,MCF7
747167,-4.913,MDA-MB-231/ATCC
747167,-5.0462,MDA-MB-435
747167,-5.2779,MOLT-4
747167,-4.9464,NCI-H226
747167,-4.7675,NCI-H23
747167,-4.5245,NCI-H322M
747167,-5.18185,NCI-H460
747167,-4.93715,NCI-H522
747167,-4.8428,NCI/ADR-RES
747167,-4.9625,OVCAR-3
747167,-4.8867,OVCAR-4
747167,-4.7492,OVCAR-5
747167,-4.79425,OVCAR-8
747167,-5.00845,PC-3
747167,-4.6967,RPMI-8226
747167,-4.94655,RXF 393
747167,-4.88675,SF-268
747167,-5.12365,SF-295
747167,-4.9404,SF-539
747167,-4.4862,SK-MEL-2
747167,-4.74635,SK-MEL-28
747167,-5.08045,SK-MEL-5
747167,-4.51455,SK-OV-3
747167,-4.9482,SN12C
747167,-4.76785,SNB-19
747167,-4.6073,SNB-75
747167,-5.29375,SR
747167,-4.90405,SW-620
747167,-4.72185,T-47D
747167,-4.7951,TK-10
747167,-5.12525,U251
747167,-4.56555,UACC-257
747167,-4.9965,UACC-62
747167,-4.90625,UO-31
747599,-5.3515,786-0
747599,-4.85565,A498
747599,-5.3489,A549/ATCC
747599,-4.7555,ACHN
747599,-4.9028,BT-549
747599,-4.6876,CAKI-1
747599,-5.57945,CCRF-CEM
747599,-5.5765,COLO 205
747599,-5.3925,DU-145
747599,-4.8184,EKVX
747599,-5.6979,HCC-2998
747599,-5.5226,HCT-116
747599,-5.1357,HCT-15
747599,-5.5206,HL-60(TB)
747599,-4.6861,HOP-62
747599,-4,HOP-92
747599,-5.1047,HS 578T
747599,-5.41625,HT29
747599,-5.4797,IGROV1
747599,-8,K-562
747599,-5.36405,KM12
747599,-5.0334,LOX IMVI
747599,-5.5278,M14
747599,-5.26685,MALME-3M
747599,-5.44525,MCF7
747599,-4.9587,MDA-MB-231/ATCC
747599,-5.5286,MDA-MB-435
747599,-5.2521,MOLT-4
747599,-4.36945,NCI-H226
747599,-4.6371,NCI-H23
747599,-4.60715,NCI-H322M
747599,-5.532,NCI-H460
747599,-4.8352,NCI-H522
747599,-5.08055,NCI/ADR-RES
747599,-5.02235,OVCAR-3
747599,-5.2254,OVCAR-4
747599,-4.90435,OVCAR-5
747599,-4.9899,OVCAR-8
747599,-4.7724,PC-3
747599,-5.2967,RPMI-8226
747599,-5.3929,RXF 393
747599,-5.10915,SF-268
747599,-5.1642,SF-295
747599,-4.5353,SF-539
747599,-4.81835,SK-MEL-2
747599,-5.5366,SK-MEL-28
747599,-5.4971,SK-MEL-5
747599,-4.93755,SK-OV-3
747599,-4.61605,SN12C
747599,-4.55165,SNB-19
747599,-4.76945,SNB-75
747599,-5.2545,SR
747599,-5.3317,SW-620
747599,-4.54955,T-47D
747599,-4.9868,TK-10
747599,-5.4292,U251
747599,-5.1657,UACC-257
747599,-5.37825,UACC-62
747599,-5.50585,UO-31
747856,-4,786-0
747856,-4,A498
747856,-4,A549/ATCC
747856,-4,ACHN
747856,-4,BT-549
747856,-4.2684,CAKI-1
747856,-4,CCRF-CEM
747856,-4,DU-145
747856,-4,EKVX
747856,-4,HCC-2998
747856,-4,HCT-116
747856,-4,HCT-15
747856,-4,HL-60(TB)
747856,-4,HOP-92
747856,-4,HS 578T
747856,-4,HT29
747856,-4,IGROV1
747856,-4.0247,K-562
747856,-4,KM12
747856,-4.2905,LOX IMVI
747856,-4,M14
747856,-4,MALME-3M
747856,-4,MCF7
747856,-4,MDA-MB-231/ATCC
747856,-4,MDA-MB-435
747856,-4,MOLT-4
747856,-4,NCI-H226
747856,-4,NCI-H23
747856,-4,NCI-H322M
747856,-4.8499,NCI-H460
747856,-4,NCI-H522
747856,-4,NCI/ADR-RES
747856,-4,OVCAR-3
747856,-4,OVCAR-4
747856,-4,OVCAR-5
747856,-4,OVCAR-8
747856,-4,PC-3
747856,-4,RPMI-8226
747856,-4,RXF 393
747856,-4,SF-268
747856,-4.3924,SF-295
747856,-4,SF-539
747856,-4,SK-MEL-2
747856,-4,SK-MEL-28
747856,-4.3192,SK-MEL-5
747856,-4,SN12C
747856,-4,SNB-19
747856,-4,SNB-75
747856,-4.5753,SR
747856,-4,SW-620
747856,-4,TK-10
747856,-4,U251
747856,-4,UACC-257
747856,-4,UACC-62
747856,-4,UO-31
747973,-9.06026666666667,786-0
747973,-9.0617,A498
747973,-9.21646666666667,A549/ATCC
747973,-8.91963333333333,ACHN
747973,-8.92273333333333,BT-549
747973,-8.688,CAKI-1
747973,-9.1806,CCRF-CEM
747973,-9.02,COLO 205
747973,-9.11053333333333,DU-145
747973,-8.86546666666667,EKVX
747973,-9.4891,HCC-2998
747973,-9.298,HCT-116
747973,-9.1415,HCT-15
747973,-9.28303333333333,HL-60(TB)
747973,-8.86636666666667,HOP-62
747973,-9.5,HOP-92
747973,-8.98586666666667,HS 578T
747973,-9.34506666666667,HT29
747973,-8,IGROV1
747973,-9.2521,K-562
747973,-9.14176666666667,KM12
747973,-9.213,LOX IMVI
747973,-9.1706,M14
747973,-8.79626666666667,MALME-3M
747973,-9.3226,MCF7
747973,-8.90023333333333,MDA-MB-231/ATCC
747973,-9.3678,MDA-MB-435
747973,-9.19056666666667,MOLT-4
747973,-8.7663,NCI-H226
747973,-8.96756666666667,NCI-H23
747973,-8.87463333333333,NCI-H322M
747973,-9.25263333333333,NCI-H460
747973,-9.23896666666667,NCI-H522
747973,-9.02443333333333,NCI/ADR-RES
747973,-9.03276666666667,OVCAR-3
747973,-8.8668,OVCAR-4
747973,-8.90406666666667,OVCAR-5
747973,-9.19616666666667,OVCAR-8
747973,-9.5,PC-3
747973,-9.5,RPMI-8226
747973,-8,RXF 393
747973,-8.9597,SF-268
747973,-9.02376666666667,SF-295
747973,-9.04883333333333,SF-539
747973,-9.5,SK-MEL-2
747973,-8.9119,SK-MEL-28
747973,-9.17456666666667,SK-MEL-5
747973,-8.85506666666667,SK-OV-3
747973,-9.011,SN12C
747973,-8.87513333333333,SNB-19
747973,-9.4152,SNB-75
747973,-9.1863,SR
747973,-9.076,SW-620
747973,-8.9092,T-47D
747973,-8.85523333333333,TK-10
747973,-9.11326666666667,U251
747973,-8.8203,UACC-257
747973,-8.99366666666667,UACC-62
747973,-9.17766666666667,UO-31
747974,-4.7935,786-0
747974,-4.5897,A498
747974,-4.60685,A549/ATCC
747974,-4.5897,ACHN
747974,-4.57365,BT-549
747974,-4.5289,CAKI-1
747974,-5.4231,CCRF-CEM
747974,-4.6663,COLO 205
747974,-4.56775,DU-145
747974,-4.5653,EKVX
747974,-4.44065,HCC-2998
747974,-4.8939,HCT-116
747974,-5.4226,HCT-15
747974,-5.32885,HL-60(TB)
747974,-4.5218,HOP-62
747974,-4.46555,HOP-92
747974,-4.2945,HS 578T
747974,-5.30045,HT29
747974,-4.5094,IGROV1
747974,-4.8333,K-562
747974,-4.7977,KM12
747974,-5.2577,LOX IMVI
747974,-4.6153,M14
747974,-4.50965,MALME-3M
747974,-5.7509,MCF7
747974,-4.6758,MDA-MB-231/ATCC
747974,-5.08905,MDA-MB-435
747974,-4.9627,MOLT-4
747974,-4.4852,NCI-H226
747974,-4.41175,NCI-H23
747974,-4.5372,NCI-H322M
747974,-4.9898,NCI-H460
747974,-4.41635,NCI-H522
747974,-4.4491,NCI/ADR-RES
747974,-4.5505,OVCAR-3
747974,-4.5741,OVCAR-4
747974,-4.3968,OVCAR-5
747974,-4.45695,OVCAR-8
747974,-4.658,PC-3
747974,-5.2021,RPMI-8226
747974,-4.5607,RXF 393
747974,-4.58265,SF-268
747974,-4.73435,SF-295
747974,-4.6654,SF-539
747974,-4.4397,SK-MEL-2
747974,-4.73785,SK-MEL-28
747974,-5.06115,SK-MEL-5
747974,-4.55665,SK-OV-3
747974,-4.5793,SN12C
747974,-4.5451,SNB-19
747974,-4.59485,SNB-75
747974,-5.3819,SR
747974,-4.68415,SW-620
747974,-4.5155,T-47D
747974,-4.49255,TK-10
747974,-4.86705,U251
747974,-4.9723,UACC-257
747974,-4.61005,UACC-62
747974,-4.6393,UO-31
749226,-5.2838,786-0
749226,-4,A498
749226,-4,A549/ATCC
749226,-4,BT-549
749226,-4,CAKI-1
749226,-4,CCRF-CEM
749226,-4,COLO 205
749226,-4,DU-145
749226,-4,EKVX
749226,-4,HCC-2998
749226,-4,HCT-15
749226,-4,HL-60(TB)
749226,-4,HOP-62
749226,-4,HOP-92
749226,-4,HS 578T
749226,-4,IGROV1
749226,-4,LOX IMVI
749226,-4,M14
749226,-4,MALME-3M
749226,-4,MCF7
749226,-4,MDA-MB-231/ATCC
749226,-4,MOLT-4
749226,-4,NCI-H226
749226,-4,NCI-H23
749226,-4,NCI-H322M
749226,-4,NCI-H460
749226,-4,NCI/ADR-RES
749226,-4,OVCAR-3
749226,-4,OVCAR-4
749226,-4,OVCAR-5
749226,-4,OVCAR-8
749226,-4,PC-3
749226,-4,RPMI-8226
749226,-5.3598,RXF 393
749226,-4,SF-268
749226,-4,SF-539
749226,-4,SK-MEL-2
749226,-4,SK-MEL-28
749226,-4.0448,SK-OV-3
749226,-4,SN12C
749226,-4.1646,SNB-19
749226,-4.181,SNB-75
749226,-4,SW-620
749226,-4,T-47D
749226,-4,TK-10
749226,-5.0093,U251
749226,-4,UACC-257
749226,-4,UO-31
750690,-5.2867,786-0
750690,-4.77546666666667,A498
750690,-5.21233333333333,A549/ATCC
750690,-5.52196666666667,ACHN
750690,-4.90638333333333,BT-549
750690,-5.06738333333333,CAKI-1
750690,-5.41766,CCRF-CEM
750690,-5.2339,COLO 205
750690,-5.18216666666667,DU-145
750690,-4.73931666666667,EKVX
750690,-5.34298,HCC-2998
750690,-5.72126666666667,HCT-116
750690,-5.70915,HCT-15
750690,-5.70021666666667,HL-60(TB)
750690,-4.99851666666667,HOP-62
750690,-4.936775,HOP-92
750690,-4.84786666666667,HS 578T
750690,-5.59373333333333,HT29
750690,-5.05575,IGROV1
750690,-5.57996666666667,K-562
750690,-7.10833333333333,KM12
750690,-5.64513333333333,LOX IMVI
750690,-5.78548333333333,M14
750690,-5.46318,MALME-3M
750690,-5.46703333333333,MCF7
750690,-5.03581666666667,MDA-MB-231/ATCC
750690,-5.50256666666667,MDA-MB-435
750690,-5.72473333333333,MOLT-4
750690,-4.6736,NCI-H226
750690,-5.1222,NCI-H23
750690,-4.81963333333333,NCI-H322M
750690,-5.5706,NCI-H460
750690,-5.2023,NCI-H522
750690,-4.91866666666667,NCI/ADR-RES
750690,-5.19226666666667,OVCAR-3
750690,-4.97278333333333,OVCAR-4
750690,-4.85098333333333,OVCAR-5
750690,-4.98286666666667,OVCAR-8
750690,-5.15148,PC-3
750690,-5.38615,RPMI-8226
750690,-5.3475,RXF 393
750690,-5.03778333333333,SF-268
750690,-4.75886666666667,SF-295
750690,-5.5901,SF-539
750690,-4.91593333333333,SK-MEL-2
750690,-5.47566666666667,SK-MEL-28
750690,-5.52776666666667,SK-MEL-5
750690,-4.84361666666667,SK-OV-3
750690,-5.1372,SN12C
750690,-4.74455,SNB-19
750690,-4.85835,SNB-75
750690,-5.5001,SR
750690,-5.64443333333333,SW-620
750690,-4.5103,T-47D
750690,-4.75526666666667,TK-10
750690,-5.42531666666667,U251
750690,-5.05591666666667,UACC-257
750690,-5.13206666666667,UACC-62
750690,-5.3922,UO-31
750691,-5.23205,786-0
750691,-5.41225,A498
750691,-5.5448,A549/ATCC
750691,-7.29315,ACHN
750691,-5.029,BT-549
750691,-6.2296,CAKI-1
750691,-5.4636,CCRF-CEM
750691,-5.7245,COLO 205
750691,-5.61685,DU-145
750691,-6.56875,EKVX
750691,-5.6375,HCC-2998
750691,-6.17735,HCT-116
750691,-5.6293,HCT-15
750691,-5.5456,HL-60(TB)
